ym,FRM_index,FRM_q50,FRM_q60,FRM_q70,FRM_q80,FRM_q90,FRM_iqr,lag1_FRM_index,lag1_FRM_q50,lag1_FRM_q60,lag1_FRM_q70,lag1_FRM_q80,lag1_FRM_q90,lag1_FRM_iqr,lag2_FRM_index,lag2_FRM_q50,lag2_FRM_q60,lag2_FRM_q70,lag2_FRM_q80,lag2_FRM_q90,lag2_FRM_iqr,lag3_FRM_index,lag3_FRM_q50,lag3_FRM_q60,lag3_FRM_q70,lag3_FRM_q80,lag3_FRM_q90,lag3_FRM_iqr,lag4_FRM_index,lag4_FRM_q50,lag4_FRM_q60,lag4_FRM_q70,lag4_FRM_q80,lag4_FRM_q90,lag4_FRM_iqr,lag5_FRM_index,lag5_FRM_q50,lag5_FRM_q60,lag5_FRM_q70,lag5_FRM_q80,lag5_FRM_q90,lag5_FRM_iqr,lag6_FRM_index,lag6_FRM_q50,lag6_FRM_q60,lag6_FRM_q70,lag6_FRM_q80,lag6_FRM_q90,lag6_FRM_iqr,rec,date
2008-12,0.138275333705948,0.123828047728478,0.138259114126648,0.153717706847115,0.177026966728271,0.219374527085539,0.0341481259825965,0.126227323428284,0.116438740358368,0.128929285558806,0.143802325078475,0.162615613862108,0.188932944464823,0.0299873484514957,0.102163847287902,0.0965332353183043,0.105458231855305,0.116306639579819,0.129862422175944,0.151467537102158,0.0234973107269047,0.0615743775203976,0.0581825972626668,0.0638532274284341,0.0703138531472981,0.0781965010743914,0.0910064970056972,0.0142245845121033,0.052818914790491,0.0495144096789446,0.0547896413409486,0.0607667639011023,0.0672802317048151,0.0786976130841517,0.0126395235289728,0.0464566604991288,0.0429933418436101,0.0467368914132946,0.0522267758062753,0.0590996316817933,0.0690443179733022,0.0105024334881981,0.0415240354343241,0.0385846816504681,0.0423856846949411,0.04678734954526,0.0524287746286085,0.0608855306573607,0.00908381856363158,1,2008-12-01
2009-01,0.115207574459655,0.101428562685447,0.112724886854032,0.126498463315558,0.147680032634043,0.181480056767094,0.0269288976004941,0.138275333705948,0.123828047728478,0.138259114126648,0.153717706847115,0.177026966728271,0.219374527085539,0.0341481259825965,0.126227323428284,0.116438740358368,0.128929285558806,0.143802325078475,0.162615613862108,0.188932944464823,0.0299873484514957,0.102163847287902,0.0965332353183043,0.105458231855305,0.116306639579819,0.129862422175944,0.151467537102158,0.0234973107269047,0.0615743775203976,0.0581825972626668,0.0638532274284341,0.0703138531472981,0.0781965010743914,0.0910064970056972,0.0142245845121033,0.052818914790491,0.0495144096789446,0.0547896413409486,0.0607667639011023,0.0672802317048151,0.0786976130841517,0.0126395235289728,0.0464566604991288,0.0429933418436101,0.0467368914132946,0.0522267758062753,0.0590996316817933,0.0690443179733022,0.0105024334881981,1,2009-01-01
2009-02,0.10259157423559,0.0916217172564889,0.102967002339699,0.115867897187788,0.131301931835387,0.159267826815093,0.0255910749365714,0.115207574459655,0.101428562685447,0.112724886854032,0.126498463315558,0.147680032634043,0.181480056767094,0.0269288976004941,0.138275333705948,0.123828047728478,0.138259114126648,0.153717706847115,0.177026966728271,0.219374527085539,0.0341481259825965,0.126227323428284,0.116438740358368,0.128929285558806,0.143802325078475,0.162615613862108,0.188932944464823,0.0299873484514957,0.102163847287902,0.0965332353183043,0.105458231855305,0.116306639579819,0.129862422175944,0.151467537102158,0.0234973107269047,0.0615743775203976,0.0581825972626668,0.0638532274284341,0.0703138531472981,0.0781965010743914,0.0910064970056972,0.0142245845121033,0.052818914790491,0.0495144096789446,0.0547896413409486,0.0607667639011023,0.0672802317048151,0.0786976130841517,0.0126395235289728,1,2009-02-01
2009-03,0.0924613984483873,0.0844907345144884,0.0934285888262544,0.104641597738153,0.117912415936871,0.138990803688439,0.0218120213912958,0.10259157423559,0.0916217172564889,0.102967002339699,0.115867897187788,0.131301931835387,0.159267826815093,0.0255910749365714,0.115207574459655,0.101428562685447,0.112724886854032,0.126498463315558,0.147680032634043,0.181480056767094,0.0269288976004941,0.138275333705948,0.123828047728478,0.138259114126648,0.153717706847115,0.177026966728271,0.219374527085539,0.0341481259825965,0.126227323428284,0.116438740358368,0.128929285558806,0.143802325078475,0.162615613862108,0.188932944464823,0.0299873484514957,0.102163847287902,0.0965332353183043,0.105458231855305,0.116306639579819,0.129862422175944,0.151467537102158,0.0234973107269047,0.0615743775203976,0.0581825972626668,0.0638532274284341,0.0703138531472981,0.0781965010743914,0.0910064970056972,0.0142245845121033,1,2009-03-01
2009-04,0.101981854848964,0.0918825664961583,0.102040602544597,0.114495007271887,0.132157732924546,0.159731933264007,0.0247834549375324,0.0924613984483873,0.0844907345144884,0.0934285888262544,0.104641597738153,0.117912415936871,0.138990803688439,0.0218120213912958,0.10259157423559,0.0916217172564889,0.102967002339699,0.115867897187788,0.131301931835387,0.159267826815093,0.0255910749365714,0.115207574459655,0.101428562685447,0.112724886854032,0.126498463315558,0.147680032634043,0.181480056767094,0.0269288976004941,0.138275333705948,0.123828047728478,0.138259114126648,0.153717706847115,0.177026966728271,0.219374527085539,0.0341481259825965,0.126227323428284,0.116438740358368,0.128929285558806,0.143802325078475,0.162615613862108,0.188932944464823,0.0299873484514957,0.102163847287902,0.0965332353183043,0.105458231855305,0.116306639579819,0.129862422175944,0.151467537102158,0.0234973107269047,1,2009-04-01
2009-05,0.10373575452337,0.0935674188997644,0.10438299880702,0.117603445379408,0.134670271742748,0.157352647584785,0.0253352914717974,0.101981854848964,0.0918825664961583,0.102040602544597,0.114495007271887,0.132157732924546,0.159731933264007,0.0247834549375324,0.0924613984483873,0.0844907345144884,0.0934285888262544,0.104641597738153,0.117912415936871,0.138990803688439,0.0218120213912958,0.10259157423559,0.0916217172564889,0.102967002339699,0.115867897187788,0.131301931835387,0.159267826815093,0.0255910749365714,0.115207574459655,0.101428562685447,0.112724886854032,0.126498463315558,0.147680032634043,0.181480056767094,0.0269288976004941,0.138275333705948,0.123828047728478,0.138259114126648,0.153717706847115,0.177026966728271,0.219374527085539,0.0341481259825965,0.126227323428284,0.116438740358368,0.128929285558806,0.143802325078475,0.162615613862108,0.188932944464823,0.0299873484514957,1,2009-05-01
2009-06,0.0890705913028165,0.0799845438313461,0.0885600492064924,0.0990267027865957,0.115433717392961,0.139135542131542,0.0217373078070309,0.10373575452337,0.0935674188997644,0.10438299880702,0.117603445379408,0.134670271742748,0.157352647584785,0.0253352914717974,0.101981854848964,0.0918825664961583,0.102040602544597,0.114495007271887,0.132157732924546,0.159731933264007,0.0247834549375324,0.0924613984483873,0.0844907345144884,0.0934285888262544,0.104641597738153,0.117912415936871,0.138990803688439,0.0218120213912958,0.10259157423559,0.0916217172564889,0.102967002339699,0.115867897187788,0.131301931835387,0.159267826815093,0.0255910749365714,0.115207574459655,0.101428562685447,0.112724886854032,0.126498463315558,0.147680032634043,0.181480056767094,0.0269288976004941,0.138275333705948,0.123828047728478,0.138259114126648,0.153717706847115,0.177026966728271,0.219374527085539,0.0341481259825965,1,2009-06-01
2009-07,0.0711393186698629,0.0652274738076153,0.0706139373964388,0.0768391323898966,0.0871611788553869,0.104155536118654,0.0144849943327087,0.0890705913028165,0.0799845438313461,0.0885600492064924,0.0990267027865957,0.115433717392961,0.139135542131542,0.0217373078070309,0.10373575452337,0.0935674188997644,0.10438299880702,0.117603445379408,0.134670271742748,0.157352647584785,0.0253352914717974,0.101981854848964,0.0918825664961583,0.102040602544597,0.114495007271887,0.132157732924546,0.159731933264007,0.0247834549375324,0.0924613984483873,0.0844907345144884,0.0934285888262544,0.104641597738153,0.117912415936871,0.138990803688439,0.0218120213912958,0.10259157423559,0.0916217172564889,0.102967002339699,0.115867897187788,0.131301931835387,0.159267826815093,0.0255910749365714,0.115207574459655,0.101428562685447,0.112724886854032,0.126498463315558,0.147680032634043,0.181480056767094,0.0269288976004941,0,2009-07-01
2009-08,0.0548407329669002,0.05029045326698,0.0547793013803351,0.0600359081012395,0.0670505022599789,0.0782768478840621,0.0115502467403559,0.0711393186698629,0.0652274738076153,0.0706139373964388,0.0768391323898966,0.0871611788553869,0.104155536118654,0.0144849943327087,0.0890705913028165,0.0799845438313461,0.0885600492064924,0.0990267027865957,0.115433717392961,0.139135542131542,0.0217373078070309,0.10373575452337,0.0935674188997644,0.10438299880702,0.117603445379408,0.134670271742748,0.157352647584785,0.0253352914717974,0.101981854848964,0.0918825664961583,0.102040602544597,0.114495007271887,0.132157732924546,0.159731933264007,0.0247834549375324,0.0924613984483873,0.0844907345144884,0.0934285888262544,0.104641597738153,0.117912415936871,0.138990803688439,0.0218120213912958,0.10259157423559,0.0916217172564889,0.102967002339699,0.115867897187788,0.131301931835387,0.159267826815093,0.0255910749365714,0,2009-08-01
2009-09,0.0501974771327242,0.0454543276358333,0.0492287467547166,0.0538838098127412,0.0605225271265582,0.0711946488938229,0.00956925205487406,0.0548407329669002,0.05029045326698,0.0547793013803351,0.0600359081012395,0.0670505022599789,0.0782768478840621,0.0115502467403559,0.0711393186698629,0.0652274738076153,0.0706139373964388,0.0768391323898966,0.0871611788553869,0.104155536118654,0.0144849943327087,0.0890705913028165,0.0799845438313461,0.0885600492064924,0.0990267027865957,0.115433717392961,0.139135542131542,0.0217373078070309,0.10373575452337,0.0935674188997644,0.10438299880702,0.117603445379408,0.134670271742748,0.157352647584785,0.0253352914717974,0.101981854848964,0.0918825664961583,0.102040602544597,0.114495007271887,0.132157732924546,0.159731933264007,0.0247834549375324,0.0924613984483873,0.0844907345144884,0.0934285888262544,0.104641597738153,0.117912415936871,0.138990803688439,0.0218120213912958,0,2009-09-01
