ticker,ABN NA EQUITY,ACA FP EQUITY,ADM LN EQUITY,AGN NA EQUITY,AGS BB EQUITY,AIBG ID EQUITY,ALB SQ EQUITY,ALLN SE EQUITY,ALPHA GA EQUITY,ALV GY EQUITY,AMUN FP EQUITY,ARL GY EQUITY,ASHM LN EQUITY,ASRNL NA EQUITY,AT1 GY EQUITY,ATRS AV EQUITY,AV/ LN EQUITY,AZM IM EQUITY,BAER SW EQUITY,BALDB SS EQUITY,BALN SW EQUITY,BAMI IM EQUITY,BARC LN EQUITY,BBOX LN EQUITY,BBVA SQ EQUITY,BCP PL EQUITY,BCVN SE EQUITY,BEFB BB EQUITY,BEZ LN EQUITY,BIRG ID EQUITY,BKIA SQ EQUITY,BKT SQ EQUITY,BLND LN EQUITY,BME SQ EQUITY,BMPS IM EQUITY,BNB BB EQUITY,BNP FP EQUITY,BPE IM EQUITY,BPSO IM EQUITY,CABK SQ EQUITY,CAF FP EQUITY,CAPC LN EQUITY,CASS IM EQUITY,CAST SS EQUITY,CBG LN EQUITY,CBK GY EQUITY,CMBN SE EQUITY,CNP FP EQUITY,COFB BB EQUITY,COL SQ EQUITY,COV FP EQUITY,CS FP EQUITY,CSGN SW EQUITY,CVAL IM EQUITY,DANSKE DC EQUITY,DB1 GY EQUITY,DBK GY EQUITY,DEQ GY EQUITY,DEXB BB EQUITY,DLG LN EQUITY,DLN LN EQUITY,DNB NO EQUITY,DWNI GY EQUITY,EBS AV EQUITY,ECMPA NA EQUITY,EFGN SE EQUITY,ENX FP EQUITY,ETE GA EQUITY,EUROB GA EQUITY,EXO IM EQUITY,FABG SS EQUITY,FBK IM EQUITY,G IM EQUITY,GAM SE EQUITY,GBLB BB EQUITY,GFC FP EQUITY,GJF NO EQUITY,GLE FP EQUITY,GLJ GY EQUITY,GPOR LN EQUITY,HELN SE EQUITY,HL/ LN EQUITY,HMSO LN EQUITY,HNR1 GY EQUITY,HSBA LN EQUITY,HSX LN EQUITY,HUFVA SS EQUITY,ICAD FP EQUITY,ICP LN EQUITY,IGG LN EQUITY,IIA AV EQUITY,III LN EQUITY,IL0A ID EQUITY,INDUA SS EQUITY,INGA NA EQUITY,INTRUM SS EQUITY,INTU LN EQUITY,INVEB SS EQUITY,INVP LN EQUITY,IPF LN EQUITY,ISP IM EQUITY,JUP LN EQUITY,JYSK DC EQUITY,KBC BB EQUITY,KBCA BB EQUITY,KINVB SS EQUITY,KN FP EQUITY,KOMB CK EQUITY,LAND LN EQUITY,LEG GY EQUITY,LGEN LN EQUITY,LI FP EQUITY,LLOY LN EQUITY,LN EQUITY,LRE LN EQUITY,LSE LN EQUITY,LUNDB SS EQUITY,MAP SQ EQUITY,MB IM EQUITY,MF FP EQUITY,MLP GY EQUITY,MOBN SE EQUITY,MRL SQ EQUITY,MRO LN EQUITY,MTRO LN EQUITY,MUV2 GY EQUITY,NBG6 GY EQUITY,NDA SS EQUITY,NN NA EQUITY,OMU LN EQUITY,PARG SE EQUITY,PEO PW EQUITY,PFG LN EQUITY,PGHN SW EQUITY,PHNX LN EQUITY,PKO PW EQUITY,PRU LN EQUITY,PSPN SE EQUITY,PST IM EQUITY,PZU PW EQUITY,QLT LN EQUITY,RATOB SS EQUITY,RBI AV EQUITY,RBS LN EQUITY,RF FP EQUITY,RSA LN EQUITY,SAB SQ EQUITY,SAMPO FH EQUITY,SAN SQ EQUITY,SCR FP EQUITY,SDR LN EQUITY,SEBA SS EQUITY,SGRO LN EQUITY,SHB LN EQUITY,SHBA SS EQUITY,SLA LN EQUITY,SLHN SW EQUITY,SOF BB EQUITY,SPL PW EQUITY,SPSN SW EQUITY,SREN SW EQUITY,STAN LN EQUITY,STB NO EQUITY,STJ LN EQUITY,SWEDA SS EQUITY,SYDB DC EQUITY,TCAP LN EQUITY,TEG GY EQUITY,TELL GA EQUITY,TOP DC EQUITY,TPEIR GA EQUITY,TRYG DC EQUITY,UBI IM EQUITY,UBSG SW EQUITY,UCG IM EQUITY,UNI IM EQUITY,URW NA EQUITY,US IM EQUITY,UTG LN EQUITY,VATN SE EQUITY,VIG AV EQUITY,VNA GY EQUITY,VPBN SE EQUITY,WCMK GY EQUITY,WDP BB EQUITY,WHA NA EQUITY,ZURN SW EQUITY
2007-01-16,,30.0448,1068,15.7,273.8331,5550,54.95,133.9214,407.3017,155.72,,32.865,242,,,19.793,832,9.7582,,16.8333,119.9,,679.208,,18.206,11.459,60.75,81.6789,140.556,324.5403,,7.2861,1299.199,34.79,8619.2842,3770,82.6111,12.1256,9.5311,,99.8,,25.5482,85.0306,993.5,188.6215,,22.325,148.3226,1208.6718,137.3631,31.892,78.5504,1091.3856,233.655,77.5,80.86,27.398,19786.2206,,1929,85.652,27.148,58.15,41.65,44.75,,41340.8663,23711.5424,,47.5218,,30.7091,16.6528,89.9773,127.4904,,117.0196,14.017,610.807,86.15,,463.248,35.05,796.928,400.977,85.5,97,919.66,292.25,92.792,749.087,2014.2864,143.75,26.0695,86.25,849.36,168.5,528.916,,5.4359,,395.89,97,80.8571,86.6413,14.7368,646.8,2075.336,,159.25,44.0291,292.682,,357,1211.307,116.875,3.8373,17.3486,111.9989,15.28,195.5918,,459.161,,129.1,73,86.1121,,,138,229.7,708.987,144,,42.5004,616.519,71.65,,,,87,106.642,,60.7076,712.38,5.9772,20.1979,13.0217,22.32,1098.5,115.562,1428.355,590.069,70,408.571,314,83.6,233,71.33,104.5,1174.27,71.914,417.75,218.784,275,614,9.71,75.16,100.3,225517.5992,90.3,19.1071,68.123,187.0952,49.6171,,53.6068,508.856,141.3,55.35,,329,1.1,6.8537,90.5829,339.75
2007-01-17,,29.6941,1052,15.46,272.3262,5512.5,54.7,134.2981,399.1881,154.21,,32.91,241,,,19.793,826,9.6108,,17.1667,122,,673.81,,18.1868,11.2976,61,82.184,141.514,324.1618,,7.2257,1300.856,34.84,8516.4246,3750,81.542,12.0649,9.5248,,100.1,,25.4815,85.4644,986,188.0221,,21.95,149.206,1233.523,137.1767,31.6184,78.5504,1083.9565,234.581,76.98,80.472,27.431,19750.0483,,1910,85.177,27.419,57.911,42.62,44.3,,41658.0017,23711.5424,,48.1326,,30.3909,16.6865,89.5801,126.9047,,116.2212,13.733,610.807,88.1,,456.121,35.07,796.057,395.956,87.75,97,917.084,284.25,92.31,755.314,1996.0619,144.5,25.962,87,832.848,169.5,525.708,,5.4031,,391.708,97.5,80.7857,87.5789,14.7105,640,2065.679,,159.75,43.8022,289.705,,357.5,1207.622,117.5,3.7978,17.24,111.6025,16.12,194.1572,,452.097,,129.11,71.45,86.3502,,,136.2,233,718.44,142,,42.7218,619.948,71.25,,,,89,105.339,,58.1986,715.709,5.9972,20.2964,12.93,22.39,1095,116.0779,1433.004,579.389,70,406.825,318.75,84.6,231,71.09,104.6,1169.45,71.662,415.75,220.438,278.5,610,9.944,76.28,100.1,221360.5927,90.6,19.0001,68.034,185.4695,49.4577,,52.7739,496.683,141.5,55.48,,331.5,1.1,6.9474,89.2777,342.5
2007-01-18,,29.6664,1057.5,15.43,270.9868,5530,54.3,134.6748,406.0035,151.24,,33.27,240.75,,,19.763,830,9.6676,,17.4167,125.5,,671.111,,18.1772,11.2169,60.9,82.4594,141.274,324.1618,,7.3526,1284.285,36,8561.7526,3730,81.2504,12.0346,9.5311,,99.7,,25.4258,82.8614,1000,188.6814,,21.7375,148.0281,1215.4494,137.7359,31.892,78.6877,1076.6983,236.431,78.225,80.534,27.877,20301.6751,,1910,85.462,28.179,57.831,41.99,43.5,,42246.9674,23917.0425,,47.0332,,30.1182,16.664,89.4807,125.538,,116.576,13.733,609.896,88,,453.023,34.98,801.285,388.782,86.75,97,938.723,283.75,92.792,758.977,2014.2864,142.75,25.9543,87.75,830.867,168,526.51,,5.3468,,392.637,97.55,81.1429,87.0163,14.9868,648,2054.09,,160.5,43.2834,287.473,,357.75,1212.228,118.25,3.8077,17.1838,113.2874,16.51,194.1572,,450.92,,127.68,71,87.1439,,,138.5,245,706.623,147,,44.5581,619.948,70.95,,,,90.25,104.631,,58.5804,717.928,5.9622,20.1782,12.9025,22.02,1097,117.8836,1418.126,569.472,70,413.81,318,84.25,248,71.52,104.9,1172.66,71.242,418.75,222.506,279.5,626.5,10.462,76.48,99.8,230713.8572,90.9,19.0179,67.812,186.0025,49.0859,,52.4169,506.909,141.8,55,,330.75,0.88,6.9543,89.4517,342
2007-01-19,,30.4416,1055,15.48,271.6565,5587.5,54.75,134.2039,407.3017,151.9,,33.486,239,,,19.783,832,9.6291,,17.1667,127,,672.011,,18.3693,11.3783,60,82.6431,140.556,328.325,,7.3829,1285.942,35.7,8568.7261,3750,82.1251,11.974,9.5947,,100,,25.4648,83.2953,1010,197.1325,,21.6125,149.0097,1357.779,137.8291,32.4294,78.7792,1096.4237,237.357,82.15,81.567,28.209,20509.6655,,1908,87.456,28.505,58,42.12,43,,42133.7048,23458.6193,,47.0332,,30.2091,16.6977,89.4807,126.7095,,117.5519,13.703,618.1,84.75,,454.572,35.47,812.614,384.479,86.5,97,942.845,283,94.399,765.571,2050.7354,144,26.1155,88,834.83,169.5,526.51,,5.4134,,394.961,97.6,81.0714,88.3291,14.9868,646.6,2081.13,,161.5,43.1213,288.713,,357.5,1238.941,118.25,3.788,17.1333,113.0892,16.5,195.5918,,452.097,,127.7,72.9,87.7788,,,138.6,247.5,708.987,146.6,,45.0286,615.661,71,,,,92,104.966,,58.9077,714.599,6.0072,20.3851,13.1134,22.15,1099.5,122.2688,1414.406,579.77,71.333,413.46,317.25,84.9,253,71.28,106.8,1185.51,71.578,429,227.883,284.5,654.5,10.648,75.96,99.2,232099.526,90.1,19.1696,67.812,188.5877,49.7588,,51.9707,501.552,141.5,56.2,,323,1.031,7.161,89.2777,343
2007-01-22,,30.2755,1053.5,15.28,270.4845,5600,55.15,134.3922,412.4944,149.69,,33.855,235,,,19.78,838,9.6044,,17.3333,127,,667.963,,18.2637,11.3783,61.05,84.0205,141.514,330.2174,,7.3164,1288.428,35.31,8566.9827,3720,80.8131,11.974,9.7218,,99.4,,25.3702,86.7659,1010.5,193.8959,,21.6875,149.5987,1269.6702,138.8542,31.7161,78.9166,1094.972,236.431,82.75,81.054,28.076,20527.7517,,1920,88.121,29.7,58.448,42.85,43.5,,42586.7554,23521.8501,,47.3997,,29.7091,16.5404,88.7359,127.3928,,116.9309,13.833,624.026,85.1,,458.6,35.15,810.871,380.892,88.25,97,941.814,269.75,98.818,781.688,2033.4701,144.5,25.9466,90.5,832.188,168,529.317,,5.4838,,403.789,97.2,81.0714,90.0169,14.8158,643.2,2098.513,,160.5,44.094,288.217,,347.5,1212.228,121,3.7584,16.861,112.8909,16.38,195.5918,,459.161,,126.14,73.5,88.6518,,,137.8,242.4,710.877,143,,43.8291,615.661,71.55,,,,92,107.542,,58.6349,717.928,5.9622,20.4836,13.0034,20.94,1111.5,120.979,1435.794,585.492,71.667,414.159,317.25,84.8,243,71.28,108.6,1177.48,72.334,435,224.16,285.5,663.5,10.716,76.44,98.3,231233.483,90.2,19.2321,67.501,187.0153,49.8473,,51.5244,498.631,141.1,55.56,,325,1.031,7.1679,89.7998,341
2007-01-23,,30.4508,1021,15.21,269.4799,5595,54.55,134.6748,405.679,149.28,,33.18,234,,,19.78,839.5,9.5897,,17.1667,125.5,,669.762,,18.3405,11.4993,60.9,83.9746,138.64,331.1636,,7.2861,1297.542,35.22,8577.443,3705,81.1532,11.974,9.7853,,99,,25.181,86.3321,995,195.9937,,21.675,149.5005,1292.2622,138.3882,31.5109,79.9236,1087.2014,236.431,82.05,81.614,28.148,20545.8378,,1910,87.076,29.319,59.831,43,43.85,,42813.2807,23284.7347,,46.911,,29.5455,16.5292,88.1897,125.6357,,117.1971,13.9,622.659,84,,453.952,34.52,809.564,355.427,87,97,939.753,268.5,97.773,786.084,2023.8782,144.5,26.0157,88,833.509,166,520.094,,5.5504,,405.648,97.65,80.7857,90.767,14.6053,641,2093.684,,160,44.4182,287.969,,341.75,1203.017,121,3.7386,16.8457,112.8909,17.11,195.5918,,458.572,,126.08,72.4,87.3026,,,134.8,240,714.659,145,,44.3274,609.23,71.5,,,,91.25,109.649,,57.7077,725.696,5.9789,20.5428,12.985,20.46,1104,120.2052,1413.476,585.11,71.167,409.619,318,83.95,241.9,71.42,107.3,1171.86,71.326,434.5,221.265,289,669.5,10.648,76.36,97.7,226903.268,88.8,19.3213,68.257,189.0941,50.2192,,51.6434,496.196,141.7,55.75,,325.5,0.962,7.2231,90.4959,339.5
2007-01-24,,31.0321,1037.5,15.31,271.4891,5660,55.05,135.1457,412.1698,151.84,,33.171,238.25,,,19.78,852.5,9.7051,,17.1667,125.9,,681.907,,18.5903,11.459,62.4,83.8368,141.274,340.6254,,7.401,1335.656,35.34,8634.9747,3700,82.4167,12.2165,9.8234,,98.7,,25.0586,86.1152,1006,194.7351,,22.0125,149.8932,1276.4478,143.7933,31.9897,80.7476,1089.08,239.67,81.895,82.763,28.323,20699.5699,,1943,87.836,29.401,59.443,43,44,,44172.4324,23442.8116,,48.1326,,30.0273,16.8551,89.6794,130.1261,,119.0602,14,624.482,86.35,,464.798,35.18,818.278,370.132,87.5,97.8,957.271,272,98.014,793.41,2031.5517,145,26.3459,87.5,870.495,168,522.099,,5.5588,,414.476,98.15,81.5,91.1421,14.9013,647.8,2138.108,,161.5,45.5854,291.69,,348,1205.78,120.5,3.7584,16.9686,112.9901,17.52,194.1572,,462.104,,126.3,72.4,87.8582,,,136.7,243.6,712.768,146.8,,44.475,614.804,71.3,,,,93.5,109.888,,58.2531,735.682,6.0022,20.7398,13.2876,21,1110,119.6893,1441.374,593.502,70.833,419.746,320.75,84.2,243,71.62,106.4,1183.9,72.586,436.25,219.611,290,657,10.687,77.32,99.1,232965.569,90.2,19.5891,68.835,192.0258,50.715,,52.3128,498.631,142.2,55.77,,323,0.962,7.3058,90.4959,340.25
2007-01-25,,30.8014,1051.5,15.17,269.4799,5587.5,55,135.5224,406.0035,150.37,,33.891,245.25,,,19.77,843,9.6987,,17.25,125.4,,678.758,,18.5327,11.459,62.9,83.1022,140.795,336.8406,,7.4857,1343.114,35.13,8612.3107,3700,82.1737,12.4893,9.8361,,99.55,,24.9974,86.1152,1012.5,195.2745,,22.075,149.6969,1247.0782,141.3703,31.6281,80.9765,1091.3002,240.133,81.55,82.957,27.929,20591.0531,,1976,88.121,28.527,59.801,42.07,43.65,,44716.0931,23869.6194,,48.0105,,29.9455,16.9674,89.1828,129.9309,,119.2376,13,647.273,90.2,,465.727,34.86,815.664,372.284,88,98.7,951.088,279,96.488,802.201,2022.9191,144.75,25.9466,87.25,867.193,169.5,516.485,,5.5288,,412.618,97.4,80.7857,92.2673,14.9145,642,2140.039,,160.5,45.2936,290.201,,346.5,1181.83,119.625,3.7781,16.8114,111.206,17.61,195.9744,,461.516,,124.04,72.35,87.8582,,,138,240,711.823,142.5,,43.3862,610.516,71.5,,,,94,112.033,,58.0349,735.682,5.9689,20.5723,13.2418,20.89,1113,119.6893,1439.514,591.976,71.167,422.54,320,83,236,72.1,105.4,1179.09,72.082,436,222.506,287,642.5,10.589,78.2,98.6,232965.569,91.1,19.473,69.413,192.9586,50.3077,,51.6434,498.631,142.2,56.89,,319,0.976,7.2369,91.105,338
2007-01-26,,30.3216,1047,15.11,265.3778,5525,53.8,136.0874,407.6262,147.78,,32.901,241.25,,,19.77,835.5,9.6996,,17.25,124.3,,669.312,,18.2541,11.459,63.35,83.1481,139.598,334.0021,,7.395,1331.514,33.99,8579.1864,3750,80.7645,12.55,9.7853,,99.25,,24.8305,85.0306,1000.5,196.2934,,21.8875,150.5803,1197.3758,141.6499,31.2666,79.7863,1085.4082,242.446,79.68,82.919,27.649,20392.1057,,1968,88.501,29.053,58.299,41.7,43,,44512.2204,23711.5424,,47.5218,,29.6455,16.7989,87.9911,127.9785,,117.9068,11.387,644.538,90,,458.6,34.47,811.743,374.795,89.25,98.95,947.997,273,94.801,791.212,2004.6946,141,25.7009,87,854.644,168,513.277,,5.4631,,409.83,96.6,81.0714,91.5172,14.625,642,2113.965,,158.75,44.937,289.457,,345,1192.884,120.25,3.7189,16.7219,111.206,18.06,196.0701,,465.048,,122.9,72.2,86.9851,,,134.9,245.3,708.987,141,,43.4139,602.37,71.2,,,,93.5,110.128,,57.5441,726.805,5.9289,20.4442,13.0859,20.65,1106,118.3995,1418.126,583.584,70.833,417.651,315.75,83.15,240,71.62,104.3,1178.28,71.074,436,218.784,289,638,10.472,78.08,101.1,232792.3604,92,19.2946,68.568,190.6132,50.1483,,51.0633,503.013,141.7,56.03,,315.75,0.976,7.2644,91.018,332.75
2007-01-29,,30.2755,1040,15.19,267.7219,5575,53.55,135.7107,410.5471,151.17,,33.459,247.75,,,19.78,834.5,10.0182,,17.25,125.6,,675.609,,18.3501,11.7011,63.5,84.0205,138.401,331.542,,7.4736,1323.228,33.54,8666.3555,3775,81.785,12.4529,9.779,,98.55,,24.8806,84.5968,1000.5,195.0347,,21.8125,153.9178,1204.1534,142.3022,31.5597,80.2898,1081.8218,241.521,81.105,83.26,27.687,20509.6655,,1963,88.691,28.728,58.786,42.05,42.8,,44557.5254,23711.5424,,47.3997,,29.8909,16.9449,89.1331,128.8571,,119.3263,11.717,650.008,91.2,,457.98,34.84,814.793,369.415,90.25,98.95,968.09,273.5,95.202,786.816,1999.8986,141.75,25.7316,85.5,852.662,167,508.064,,5.4866,,408.9,97,81.5,89.8294,14.454,649,2102.376,,158,44.6452,291.442,,339.5,1198.411,122.25,3.6893,16.8314,112.3954,17.5,195.7831,,459.75,,123.25,73.5,87.6994,,,135.4,251,703.787,140.2,,43.8291,598.512,71.2,,,,94.5,109.879,,58.4168,734.573,5.9355,20.8482,13.2418,20.9,1100,118.9154,1406.967,579.389,71.5,419.048,313.5,84.4,251,71.76,105.7,1174.27,71.326,438,219.197,292,635.5,10.609,79.88,103.2,235217.2808,92.8,19.3481,68.879,191.4395,50.1483,,51.4203,503.987,142.5,55.65,,316,0.976,7.1679,91.192,336.25
2007-01-30,,30.5154,1037,15.29,270.2333,5550,53.2,136.37,403.4072,153.11,,33.252,249.75,,,19.79,832,9.8507,,17.3333,125.2,,676.959,,18.4654,11.7011,64.55,84.0205,139.598,327.3788,,7.401,1308.314,33.66,8617.5408,3760,83.1456,12.3681,9.8489,,97.75,,24.9752,83.2953,1000.5,194.795,,22.075,152.1509,1170.2654,142.3022,31.8333,80.8391,1087.0306,243.372,80.275,83.447,27.526,20627.2254,,1970,88.311,28.787,59.045,42.19,43.3,,44512.2204,23711.5424,,46.6667,,30.2455,17.0236,89.3814,125.0499,,120.2135,11.73,647.729,94.25,,457.051,34.71,814.793,370.491,89,98.95,963.453,275.25,94.479,782.787,2018.1231,142.75,25.8621,85,848.699,169.5,502.049,,5.4303,,408.9,97.05,81.7857,90.392,14.3026,645,2085.959,,156.75,44.4182,289.953,,335.75,1197.49,119.5,3.7978,16.7714,113.0892,17.12,199.4176,,458.572,,121.81,73.5,87.1439,,,136.2,248,708.987,140.3,,44.0506,595.939,71.8,,,,92.5,110.223,,57.5986,724.586,5.9022,20.7201,13.3243,20.69,1092,119.1734,1390.228,579.77,71.667,415.556,314.5,84,250.5,72,104.1,1171.86,70.57,441.5,217.13,293,637.5,10.599,81.52,102.8,238161.8271,93.8,19.241,69.235,191.5727,50.0598,,51.5691,500.578,143,55.69,,315.25,0.976,7.1335,89.7128,335.25
2007-01-31,,30.3216,1020.5,15.05,269.7311,5532.5,53.25,135.9933,400.4863,153,,32.784,250,,,19.78,821,9.8205,,17,125.9,,665.714,,18.3021,11.459,64.45,82.6431,139.359,324.351,,7.401,1300.028,33.98,8661.1254,3800,83.1456,12.4893,9.7218,,97.9,,25.27,81.5599,1013.5,194.3754,,21.9625,150.2858,1201.8942,142.5818,31.5988,80.4272,1080.4555,243.834,80.605,84.231,27.208,20591.0531,,1946,88.976,28.777,59.383,42.16,43.25,,44965.271,23711.5424,,45.8115,,30.0273,16.7539,88.7856,124.0737,,120.2135,11.66,641.348,97,,454.262,34.22,806.078,364.394,87,98,958.301,274,93.596,772.897,1975.919,141.5,25.7623,84,838.792,168,500.445,,5.4313,,411.688,96.75,82.1429,91.3296,14.204,644,2066.644,,154.75,44.094,288.465,,341.75,1196.569,118.125,3.788,16.6667,113.783,17.15,200.661,,455.04,,121,73.5,86.1915,,,134.7,250,689.608,140,,45.6745,588.222,72.7,,,,92.25,112.167,,57.8168,714.599,5.8905,20.6216,13.3793,20.9,1095,119.6893,1381.859,570.235,70.833,410.667,313,84.4,267.5,72.59,103.4,1171.86,70.738,435,217.13,292.5,644.5,10.501,83,103.1,238335.0357,94,19.3838,69.191,189.2274,50.4139,,51.688,486.944,144,56.05,,320,0.976,6.9129,89.3647,334.5
2007-02-01,,30.4692,1030,15.28,273.8331,5637.5,53.5,135.9933,405.0299,154.18,,32.964,256.5,,,19.79,829.5,9.9221,,17.1667,127.6,,674.71,,18.5519,11.4186,63.65,81.9544,138.88,330.2174,,7.4252,1331.514,34.5,8851.1541,3780,83.7773,12.4893,9.7091,,99.1,,25.2255,81.1261,1040,194.8549,,22.0375,150.4822,1183.8206,142.1158,32.4196,80.7476,1087.4576,243.834,81.2,84.27,27.431,20636.2684,,1975,88.406,29.211,60.239,41.8,44.2,,45214.4488,23743.1578,,45.5672,,30.3545,16.7652,89.7787,126.319,,121.8991,11.417,644.082,96.2,,468.516,34.51,812.614,353.993,88,98,954.695,274.25,94.399,783.153,1990.3068,143.25,26.0157,84.75,852.002,171.5,505.257,,5.4481,,412.618,97.6,83.1429,92.8299,14.3421,643,2096.582,,158.25,44.3534,290.45,,345.25,1197.49,119.375,3.8176,16.621,115.4679,16.99,197.9829,,456.218,,122.71,73.5,87.3026,,,136.9,254,708.987,141.5,,45.3055,592.51,71.5,,,,92.75,113.939,,58.6895,722.367,5.9305,20.523,13.2051,21.22,1111,120.4631,1411.616,581.677,71.167,419.048,316.25,86.4,260.5,72.05,103.7,1192.73,71.914,430.75,218.784,292.5,650,10.55,81.28,103.1,239547.4959,94,19.3927,69.991,190.9331,50.7858,,52.8185,484.022,144.5,56.6,,320,0.962,7.1335,90.0608,338.25
2007-02-02,,31.0321,1042.5,15.5,276.4283,5675,53.35,137.3118,405.679,155.35,,33.486,262,,,19.79,839.5,9.9733,,17.0833,129.2,,680.557,,18.6864,11.459,63.1,84.1123,139.838,333.0559,,7.5099,1361.342,34.27,9041.1828,3760,84.4577,12.4893,9.7853,,97.7,,25.2255,80.9092,1058.5,195.5142,,22.1,152.7399,1233.523,143.3273,32.4489,81.2053,1088.4823,244.297,81.97,83.54,28.167,21070.3354,,2023,88.976,29.309,60.676,42.4,45.25,,45305.0589,24090.9271,,46.3002,,30.4091,16.8775,90.3746,128.6618,,122.6976,11.283,665.962,97,,483.389,34.49,814.793,360.807,87.75,99,973.242,274.5,96.006,797.805,2119.7966,143.25,26.4227,84,875.779,173.5,505.257,,5.4341,,414.941,98.6,83.2143,93.9551,14.454,643,2148.731,,159.25,46.1042,292.682,,348,1206.701,119.875,3.8471,16.6686,115.4679,16.9,200.0871,,447.388,,123.6,73,87.3026,,,137,260,725.057,141.2,,44.3643,604.943,72.8,,,,94.75,112.043,,58.7986,731.244,5.9639,20.6905,13.2051,21.3,1131,121.237,1444.163,595.79,71.833,431.619,322.5,86.6,266.5,72.92,103.8,1220.82,73.258,440,219.197,297,635,10.531,83.96,103.5,240759.9561,94.3,19.8746,70.48,193.465,52.8753,,53.1457,498.631,145.1,55.78,,324.75,0.99,7.23,91.4531,338.5
2007-02-05,,30.8845,1044,15.48,274.2517,5712.5,53.35,138.4419,407.3017,155.7,,33.531,265,,,19.76,832,9.9303,,17.5,129.1,,677.409,,18.7344,11.4186,62.5,84.3878,141.753,332.4882,,7.4554,1372.942,34.14,9004.5718,3740,84.3605,12.459,9.7535,,98.55,,25.0475,81.1261,1051,196.653,,22.375,152.6417,1224.4862,143.8865,32.2535,80.656,1092.8372,243.834,81.375,83.237,28.119,20898.5172,,2019,88.216,29.862,59.99,42.11,46.1,,45712.8044,24897.1196,,47.1553,,30.1727,16.8551,90.2256,130.5166,,123.1412,11,671.888,95.25,,489.587,34.21,814.793,365.111,88,99,976.334,276,96.408,808.794,2059.368,142.5,26.2691,83.25,877.76,172.5,506.059,,5.39,,418.194,98.8,83.7857,96.7682,14.329,655,2174.805,,158.5,47.4983,292.93,,344,1211.307,118.25,3.7978,16.6019,115.9635,16.89,200.7566,,461.516,,122.6,73,87.3026,,,136,264.9,727.42,138.4,,44.7057,611.374,72.4,,,,92.25,113.671,,58.2531,731.244,5.9639,20.7102,13.1042,21,1134,118.9154,1458.112,603.8,71.333,425.683,321,86.75,264.5,73.02,102.1,1219.22,72.082,444.75,219.197,295,635.5,10.697,88.16,103.2,240759.9561,95,19.8925,69.991,196.4766,53.867,,52.5805,501.552,145.2,54.75,,325.5,0.962,7.1128,92.0622,339.75
2007-02-06,,30.6261,1042.5,15.43,276.3446,5765,53.1,140.7964,400.8108,155.92,,34.611,272.5,,,19.75,847,9.8699,,17.1667,130.2,,685.055,,19.1379,11.6204,62,84.4796,140.077,333.4344,,7.5099,1377.914,34.01,8908.6857,3750,84.4577,12.3984,9.7218,,98.45,,25.0197,80.9092,1047,194.3754,,22.4375,153.9178,1210.931,144.7252,32.2535,80.7934,1099.7539,247.536,80.015,83.268,28.527,20844.2589,,2030,89.071,30.894,60.169,43.21,46.45,,45531.5842,24739.0426,,47.0332,,30.0273,16.8551,90.0766,132.6642,,123.4074,10.997,684.651,94.35,,497.333,34,813.921,366.187,88.5,98,991.275,273,95.604,817.219,2062.2456,142.75,26.4995,85,888.327,173.5,508.064,,5.3797,,424.234,99.85,84.6429,95.8305,14.4276,688,2176.736,,159.5,48.6979,296.898,,346.25,1206.701,118.5,3.8866,16.7705,118.144,16.73,201.6174,,453.863,,122,73,87.382,,,135,262.9,731.674,140,,44.1244,618.662,73.65,,,,93.75,113.479,,59.944,736.792,5.9906,20.9763,13.1868,21.04,1144,119.6893,1466.481,606.47,71.833,425.333,324.75,86.9,261,73.46,101.9,1228.85,72.334,453.25,222.092,300,634,10.765,87.04,103.5,238335.0357,93.9,19.6962,69.947,195.5438,54.5044,,51.8963,511.291,145.5,55.1,,329.25,1.031,7.2782,92.4102,339.75
2007-02-07,,30.986,1046,15.51,277.5166,5750,53.65,140.608,393.3463,156.79,,34.782,291.75,,,19.77,851,10.0475,,17.5,132.8,,686.405,,19.2917,11.6607,62.05,84.1123,145.584,331.1636,,7.5703,1402.771,34.4,8964.474,3800,85.1866,12.3378,9.8489,,98.85,,25.0308,83.5122,1050,193.5963,,22.675,153.3288,1210.931,150.0371,32.2437,81.3427,1130.2386,252.625,80.72,83.12,28.133,21034.1632,,2075,88.786,30.433,59.891,43.35,46.6,,45169.1437,24343.8502,,46.6667,,30.0909,17.091,90.4739,133.6404,,123.6735,10.867,694.223,96,,511.587,33.92,811.307,370.85,86.75,98.5,992.305,276.75,96.166,827.476,2071.8374,144.25,26.5993,84.5,895.593,174.5,514.48,,5.4012,,433.063,99.45,84.2857,95.8305,14.4276,696,2197.017,,161.25,49.3464,296.898,,345.5,1197.49,118.125,3.9557,16.8524,118.144,16.63,201.1392,,454.452,,122.2,73,88.0963,,,135.6,262.9,731.674,144,,44.7518,616.947,73.45,,,,97,114.341,,59.944,732.353,6.0056,21.1339,13.2143,21.19,1144,119.6893,1490.659,606.852,72,436.508,330,86.9,260,73.26,103.5,1224.03,70.486,458,222.92,300,650,10.746,85.68,104.4,237988.6185,94.5,19.8032,70.258,196.4766,54.168,,52.4169,513.726,146.2,55.97,,332,0.962,7.23,93.2804,344.75
